Date édition;Numéro opération;Opération (intitulé);Version du dossier;Dernière version validée;Bénéficiaire (Siret ou autre);Bénéficiaire (Intitulé);Date prévisionnelle de début d'opération;Année de début prévisionnel d'opération;Date prévisionnelle de fin d'opération;Date de début effectif d'opération;Année de début effectif d'opération;Date de fin effective d'opération;Date de 1ère programmation (Date 1er comité décisionnel - version 1);Année de 1ère programmation (1er comité décisionnel - version 1);Date de dernière programmation (Date du dernier comité décisionnel);Année de dernière programmation (Année du dernier comité décisionnel);Etat de l'opération;Etat détaillé de l'opération;Programme de l'opération (code);1er niveau de codification opération (code);2e niveau de codification opération (code);3e niveau de codification opération (code);4e niveau de codification opération (code);5e niveau de codification opération (code);6e niveau de codification opération (code);Groupe de l'indicateur (code);Fonds de l'indicateur;Indicateur (code);Indicateur (libellé);Type indicateur;Nature indicateur;Mode de saisie indicateur;Unité de mesure indicateur;Assistance aux participants indicateur (O/N);Assistance aux entités indicateur (O/N);Cadre de performance (indicateur de programme);Pertinent (valeur);Valeur prévisionnelle (en cours);Valeur prévisionnelle (conventionnée);Commentaire général de l'indicateur;Au moins une valeur réalisée renseignée en dehors d'un CSF (O/N);Au moins une valeur réalisée renseignée dans un CSF (O/N);Opération physiquement intégralement achevée (O/N);Opération physiquement partiellement achevée (O/N);Date du dernier enregistrement (date système);Date de réalisation;Année de réalisation;Origine de la réalisation;Type de DDP;Numéro de DDP;Numéro de CSF et de version;Date d'envoi du CSF à l'AC;Valeur réalisée - TOTAL (dans le cas d'un indicateur H/F) ou Valeur qualitative;Valeur réalisée - dont FEMMES;Valeur réalisée - dont HOMMES
2021/04/13;PY0023948;"ECLAIRAGE PUBLIC - Travaux d'installation de points lumineux - photovoltaïque à LED ";1;1;20000881100016;Commune de Koungou;2019/02/01;2019;2021/06/30;;;;2020/09/10;2020;2020/09/10;2020;Programmé;Préparation de la notification de décision;POFEDERFSEMY1420;AP04;OT04;PI04c;OS04.3;"";"";SPEC_REAL_ FEDER_AG;FEDER;04R02_FEDER_MY;Surface utile de bâtiments publics disposant d'un niveau amélioré de performance énergétique;REALI;QUANT;MAN;m2;N;N;N;O;27600,00;"";"'surface en m² de voiries où l'éclairage va être amélioré grâce aux travaux photovoltaïques";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0023948;"ECLAIRAGE PUBLIC - Travaux d'installation de points lumineux - photovoltaïque à LED ";1;1;20000881100016;Commune de Koungou;2019/02/01;2019;2021/06/30;;;;2020/09/10;2020;2020/09/10;2020;Programmé;Préparation de la notification de décision;POFEDERFSEMY1420;AP04;OT04;PI04c;OS04.3;"";"";SPEC_CdP_AG;FEDER;4PR01_FEDER_MY;Capacités de production et de stockage d'énergies renouvelables;REALI;QUANT;MAN;Kwh;N;N;O;O;0,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0023948;"ECLAIRAGE PUBLIC - Travaux d'installation de points lumineux - photovoltaïque à LED ";1;1;20000881100016;Commune de Koungou;2019/02/01;2019;2021/06/30;;;;2020/09/10;2020;2020/09/10;2020;Programmé;Préparation de la notification de décision;POFEDERFSEMY1420;AP04;OT04;PI04c;OS04.3;"";"";SPEC_CdP_AG;FEDER;04PR03_FEDER_MY;Longueur totale de ligne de transport en commun améliorée ou créée;REALI;QUANT;MAN;km;N;N;O;O;0,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0023948;"ECLAIRAGE PUBLIC - Travaux d'installation de points lumineux - photovoltaïque à LED ";1;1;20000881100016;Commune de Koungou;2019/02/01;2019;2021/06/30;;;;2020/09/10;2020;2020/09/10;2020;Programmé;Préparation de la notification de décision;POFEDERFSEMY1420;AP04;OT04;PI04c;OS04.3;"";"";SPEC_CdP_AG;FEDER;4PR04_FEDER_MY;Capacités supplémentaires de personnes transportées entre les deux iles par trajet;REALI;QUANT;MAN;Nombre;N;N;O;O;0,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024096;Prise en charge salaire personnel en charge de la gestion des FESI;1;1;13000334600017;PREFECTURE DE MAYOTTE;2016/10/01;2016;2019/09/30;;;;2019/09/05;2019;2019/09/05;2019;Programmé;Solde versé;POFEDERFSEMY1420;AP13;OTAT;PIAT;OS13.1;"";"";SPEC_REAL_ FEDER_AG;FEDER;11R1_FEDER_MY;Nombre d'actions de formation;REALI;QUANT;MAN;Nombre;N;N;N;O;23,00;23,00;"";O;O;O;O;31/01/2020 00:00;31/01/2020;2020;DDP;SOL;DDP1;CSF1.1;2020/02/03;23,00;"";""
2021/04/13;PY0024096;Prise en charge salaire personnel en charge de la gestion des FESI;1;1;13000334600017;PREFECTURE DE MAYOTTE;2016/10/01;2016;2019/09/30;;;;2019/09/05;2019;2019/09/05;2019;Programmé;Solde versé;POFEDERFSEMY1420;AP13;OTAT;PIAT;OS13.1;"";"";SPEC_REAL_ FEDER_AG;FEDER;11R2_FFEDER_MY;Nombre d'études réalisées;REALI;QUANT;MAN;"-";N;N;N;O;1,00;1,00;"";O;O;O;O;31/01/2020 00:00;31/01/2020;2020;DDP;SOL;DDP1;CSF1.1;2020/02/03;1,00;"";""
2021/04/13;PY0024096;Prise en charge salaire personnel en charge de la gestion des FESI;1;1;13000334600017;PREFECTURE DE MAYOTTE;2016/10/01;2016;2019/09/30;;;;2019/09/05;2019;2019/09/05;2019;Programmé;Solde versé;POFEDERFSEMY1420;AP13;OTAT;PIAT;OS13.1;"";"";SPEC_REAL_ FEDER_AG;FEDER;11R3_FEDER_MY;Nombre d'actions de communication;REALI;QUANT;MAN;Nombre;N;N;N;O;12,00;12,00;"";O;O;O;O;31/01/2020 00:00;31/01/2020;2020;DDP;SOL;DDP1;CSF1.1;2020/02/03;12,00;"";""
2021/04/13;PY0024096;Prise en charge salaire personnel en charge de la gestion des FESI;1;1;13000334600017;PREFECTURE DE MAYOTTE;2016/10/01;2016;2019/09/30;;;;2019/09/05;2019;2019/09/05;2019;Programmé;Solde versé;POFEDERFSEMY1420;AP13;OTAT;PIAT;OS13.1;"";"";SPEC_REAL_ FEDER_AG;FEDER;11R4_FEDER_MY;Nombre d'ETP financés;REALI;QUANT;MAN;Nombre;N;N;N;O;15,00;15,00;13 agents du PAE + le CIQG + le CICC;O;O;O;O;31/01/2020 00:00;31/01/2020;2020;DDP;SOL;DDP1;CSF1.1;2020/02/03;15,00;"";""
2021/04/13;PY0024233;Accompagnement à la création et pérennisation des entreprises artisanales;1;;13000583800011;CHAMBRE DE MÉTIERS ET DE L'ARTISANAT MAYOTTE;2019/09/01;2019;2022/08/31;;;;;;;;Déposé;Demande de complément pour complétude / relance;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.1;"";"";COM_REAL_FEDER;FEDER;CO01_FEDER;Nombre d'entreprises bénéficiant d'un soutien;REALI;QUANT;AUT;Entreprises;N;O;N;O;80,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024233;Accompagnement à la création et pérennisation des entreprises artisanales;1;;13000583800011;CHAMBRE DE MÉTIERS ET DE L'ARTISANAT MAYOTTE;2019/09/01;2019;2022/08/31;;;;;;;;Déposé;Demande de complément pour complétude / relance;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.1;"";"";COM_REAL_FEDER;FEDER;CO02_FEDER;Nombre d'entreprises bénéficiant de subventions;REALI;QUANT;AUT;Entreprises;N;O;N;O;80,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024233;Accompagnement à la création et pérennisation des entreprises artisanales;1;;13000583800011;CHAMBRE DE MÉTIERS ET DE L'ARTISANAT MAYOTTE;2019/09/01;2019;2022/08/31;;;;;;;;Déposé;Demande de complément pour complétude / relance;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.1;"";"";COM_REAL_FEDER;FEDER;CO03_FEDER;Nombre d'entreprises bénéficiant d'un soutien financier autre que des subventions;REALI;QUANT;AUT;Entreprises;N;O;O;O;80,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024233;Accompagnement à la création et pérennisation des entreprises artisanales;1;;13000583800011;CHAMBRE DE MÉTIERS ET DE L'ARTISANAT MAYOTTE;2019/09/01;2019;2022/08/31;;;;;;;;Déposé;Demande de complément pour complétude / relance;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.1;"";"";COM_REAL_FEDER;FEDER;CO04_FEDER;Nombre d'entreprises bénéficiant d'un soutien non financier;REALI;QUANT;AUT;Entreprises;N;O;N;O;80,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024233;Accompagnement à la création et pérennisation des entreprises artisanales;1;;13000583800011;CHAMBRE DE MÉTIERS ET DE L'ARTISANAT MAYOTTE;2019/09/01;2019;2022/08/31;;;;;;;;Déposé;Demande de complément pour complétude / relance;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.1;"";"";COM_REAL_FEDER;FEDER;CO05_FEDER;Nombre de nouvelles entreprises bénéficiant d'un soutien;REALI;QUANT;AUT;Entreprises;N;O;N;O;80,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024233;Accompagnement à la création et pérennisation des entreprises artisanales;1;;13000583800011;CHAMBRE DE MÉTIERS ET DE L'ARTISANAT MAYOTTE;2019/09/01;2019;2022/08/31;;;;;;;;Déposé;Demande de complément pour complétude / relance;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.1;"";"";COM_REAL_FEDER;FEDER;CO06_FEDER;Investissements privés complétant un soutien public aux entreprises (subventions);REALI;QUANT;MAN;Euros;N;N;N;O;80,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024233;Accompagnement à la création et pérennisation des entreprises artisanales;1;;13000583800011;CHAMBRE DE MÉTIERS ET DE L'ARTISANAT MAYOTTE;2019/09/01;2019;2022/08/31;;;;;;;;Déposé;Demande de complément pour complétude / relance;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.1;"";"";COM_REAL_FEDER;FEDER;CO07_FEDER;Investissements privés complétant un soutien public aux entreprises (hors subventions);REALI;QUANT;MAN;Euros;N;N;N;O;0,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024233;Accompagnement à la création et pérennisation des entreprises artisanales;1;;13000583800011;CHAMBRE DE MÉTIERS ET DE L'ARTISANAT MAYOTTE;2019/09/01;2019;2022/08/31;;;;;;;;Déposé;Demande de complément pour complétude / relance;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.1;"";"";COM_REAL_FEDER;FEDER;CO08_FEDER;Augmentation de l'emploi dans les entreprises bénéficiant d'un soutien;REALI;QUANT;MAN;"Équivalents temps plein";N;N;N;O;100,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024233;Accompagnement à la création et pérennisation des entreprises artisanales;1;;13000583800011;CHAMBRE DE MÉTIERS ET DE L'ARTISANAT MAYOTTE;2019/09/01;2019;2022/08/31;;;;;;;;Déposé;Demande de complément pour complétude / relance;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.1;"";"";COM_REAL_FEDER;FEDER;CO26_FEDER;Nombre d'entreprises coopérant avec des organismes de recherche;REALI;QUANT;MAN;Entreprises;N;O;N;O;0,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024233;Accompagnement à la création et pérennisation des entreprises artisanales;1;;13000583800011;CHAMBRE DE MÉTIERS ET DE L'ARTISANAT MAYOTTE;2019/09/01;2019;2022/08/31;;;;;;;;Déposé;Demande de complément pour complétude / relance;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.1;"";"";COM_REAL_FEDER;FEDER;CO27_FEDER;Investissements privés complétant un soutien public aux projets dans les domaines de l'innovation ou de la recherche et du développement;REALI;QUANT;MAN;Euros;N;N;N;O;0,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024233;Accompagnement à la création et pérennisation des entreprises artisanales;1;;13000583800011;CHAMBRE DE MÉTIERS ET DE L'ARTISANAT MAYOTTE;2019/09/01;2019;2022/08/31;;;;;;;;Déposé;Demande de complément pour complétude / relance;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.1;"";"";COM_REAL_FEDER;FEDER;CO28_FEDER;Nombre d'entreprises bénéficiant d'un soutien pour lancer des produits nouveaux pour le marché;REALI;QUANT;MAN;Entreprises;N;O;N;O;0,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024233;Accompagnement à la création et pérennisation des entreprises artisanales;1;;13000583800011;CHAMBRE DE MÉTIERS ET DE L'ARTISANAT MAYOTTE;2019/09/01;2019;2022/08/31;;;;;;;;Déposé;Demande de complément pour complétude / relance;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.1;"";"";COM_REAL_FEDER;FEDER;CO29_FEDER;Nombre d'entreprises bénéficiant d'un soutien pour introduire des produits nouveaux pour l'entreprise;REALI;QUANT;MAN;Entreprises;N;O;N;O;0,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024233;Accompagnement à la création et pérennisation des entreprises artisanales;1;;13000583800011;CHAMBRE DE MÉTIERS ET DE L'ARTISANAT MAYOTTE;2019/09/01;2019;2022/08/31;;;;;;;;Déposé;Demande de complément pour complétude / relance;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.1;"";"";SPEC_REAL_ FEDER_AG;FEDER;03R03_FEDER_MY;Nombre de porteurs de projets de création d'entreprises accompagnés annuellement;REALI;QUANT;MAN;Nombre;N;N;N;O;100,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024233;Accompagnement à la création et pérennisation des entreprises artisanales;1;;13000583800011;CHAMBRE DE MÉTIERS ET DE L'ARTISANAT MAYOTTE;2019/09/01;2019;2022/08/31;;;;;;;;Déposé;Demande de complément pour complétude / relance;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.1;"";"";SPEC_CdP_AG;FEDER;03PR1_FEDER_MY;Nombre de réseaux de recherche et d'innovation créés;REALI;QUANT;MAN;Nombre;N;N;O;O;0,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024233;Accompagnement à la création et pérennisation des entreprises artisanales;1;;13000583800011;CHAMBRE DE MÉTIERS ET DE L'ARTISANAT MAYOTTE;2019/09/01;2019;2022/08/31;;;;;;;;Déposé;Demande de complément pour complétude / relance;POFEDERFSEMY1420;AP03;OT03;PI03a;OS03.1;"";"";SPEC_CdP_AG;FEDER;03PR2_FEDER_MY;Nombre d'entreprises coopérant entre elles;REALI;QUANT;MAN;Nombre;N;N;O;O;0,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024279;MAYANA KIDS - Parc de jeux intérieur;1;1;84997521400016;MAYANA KIDS;2019/05/15;2019;2021/12/31;2019/05/15;2019;2021/12/31;2020/07/30;2020;2020/07/30;2020;Programmé;Conventionné;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO01_FEDER;Nombre d'entreprises bénéficiant d'un soutien;REALI;QUANT;AUT;Entreprises;N;O;N;O;0,00;0,00;"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024279;MAYANA KIDS - Parc de jeux intérieur;1;1;84997521400016;MAYANA KIDS;2019/05/15;2019;2021/12/31;2019/05/15;2019;2021/12/31;2020/07/30;2020;2020/07/30;2020;Programmé;Conventionné;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO02_FEDER;Nombre d'entreprises bénéficiant de subventions;REALI;QUANT;AUT;Entreprises;N;O;N;O;1,00;1,00;Mayana Kids;N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024279;MAYANA KIDS - Parc de jeux intérieur;1;1;84997521400016;MAYANA KIDS;2019/05/15;2019;2021/12/31;2019/05/15;2019;2021/12/31;2020/07/30;2020;2020/07/30;2020;Programmé;Conventionné;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO03_FEDER;Nombre d'entreprises bénéficiant d'un soutien financier autre que des subventions;REALI;QUANT;AUT;Entreprises;N;O;O;O;0,00;0,00;"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024279;MAYANA KIDS - Parc de jeux intérieur;1;1;84997521400016;MAYANA KIDS;2019/05/15;2019;2021/12/31;2019/05/15;2019;2021/12/31;2020/07/30;2020;2020/07/30;2020;Programmé;Conventionné;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO04_FEDER;Nombre d'entreprises bénéficiant d'un soutien non financier;REALI;QUANT;AUT;Entreprises;N;O;N;O;0,00;0,00;"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024279;MAYANA KIDS - Parc de jeux intérieur;1;1;84997521400016;MAYANA KIDS;2019/05/15;2019;2021/12/31;2019/05/15;2019;2021/12/31;2020/07/30;2020;2020/07/30;2020;Programmé;Conventionné;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO05_FEDER;Nombre de nouvelles entreprises bénéficiant d'un soutien;REALI;QUANT;AUT;Entreprises;N;O;N;O;1,00;1,00;Mayana Kids;N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024279;MAYANA KIDS - Parc de jeux intérieur;1;1;84997521400016;MAYANA KIDS;2019/05/15;2019;2021/12/31;2019/05/15;2019;2021/12/31;2020/07/30;2020;2020/07/30;2020;Programmé;Conventionné;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO06_FEDER;Investissements privés complétant un soutien public aux entreprises (subventions);REALI;QUANT;MAN;Euros;N;N;N;O;0,00;0,00;"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024279;MAYANA KIDS - Parc de jeux intérieur;1;1;84997521400016;MAYANA KIDS;2019/05/15;2019;2021/12/31;2019/05/15;2019;2021/12/31;2020/07/30;2020;2020/07/30;2020;Programmé;Conventionné;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO07_FEDER;Investissements privés complétant un soutien public aux entreprises (hors subventions);REALI;QUANT;MAN;Euros;N;N;N;O;0,00;0,00;"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024279;MAYANA KIDS - Parc de jeux intérieur;1;1;84997521400016;MAYANA KIDS;2019/05/15;2019;2021/12/31;2019/05/15;2019;2021/12/31;2020/07/30;2020;2020/07/30;2020;Programmé;Conventionné;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO07_FEDER;Investissements privés complétant un soutien public aux entreprises (hors subventions);REALI;QUANT;MAN;Euros;N;N;N;O;"";"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024279;MAYANA KIDS - Parc de jeux intérieur;1;1;84997521400016;MAYANA KIDS;2019/05/15;2019;2021/12/31;2019/05/15;2019;2021/12/31;2020/07/30;2020;2020/07/30;2020;Programmé;Conventionné;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO08_FEDER;Augmentation de l'emploi dans les entreprises bénéficiant d'un soutien;REALI;QUANT;MAN;"Équivalents temps plein";N;N;N;O;7,00;7,00;Société nouvellement créée: pas de salarié à ce jour. 6 emplois permanents seront créés pour l'opération (hors période scolaire), et 2 autres emplois seront créés pour la période des vacances scolaires, soit une moyenne de 7 emplois créés;N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024279;MAYANA KIDS - Parc de jeux intérieur;1;1;84997521400016;MAYANA KIDS;2019/05/15;2019;2021/12/31;2019/05/15;2019;2021/12/31;2020/07/30;2020;2020/07/30;2020;Programmé;Conventionné;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO26_FEDER;Nombre d'entreprises coopérant avec des organismes de recherche;REALI;QUANT;MAN;Entreprises;N;O;N;O;0,00;0,00;"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024279;MAYANA KIDS - Parc de jeux intérieur;1;1;84997521400016;MAYANA KIDS;2019/05/15;2019;2021/12/31;2019/05/15;2019;2021/12/31;2020/07/30;2020;2020/07/30;2020;Programmé;Conventionné;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO27_FEDER;Investissements privés complétant un soutien public aux projets dans les domaines de l'innovation ou de la recherche et du développement;REALI;QUANT;MAN;Euros;N;N;N;O;0,00;0,00;"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024279;MAYANA KIDS - Parc de jeux intérieur;1;1;84997521400016;MAYANA KIDS;2019/05/15;2019;2021/12/31;2019/05/15;2019;2021/12/31;2020/07/30;2020;2020/07/30;2020;Programmé;Conventionné;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO28_FEDER;Nombre d'entreprises bénéficiant d'un soutien pour lancer des produits nouveaux pour le marché;REALI;QUANT;MAN;Entreprises;N;O;N;O;0,00;0,00;"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024279;MAYANA KIDS - Parc de jeux intérieur;1;1;84997521400016;MAYANA KIDS;2019/05/15;2019;2021/12/31;2019/05/15;2019;2021/12/31;2020/07/30;2020;2020/07/30;2020;Programmé;Conventionné;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";COM_REAL_FEDER;FEDER;CO29_FEDER;Nombre d'entreprises bénéficiant d'un soutien pour introduire des produits nouveaux pour l'entreprise;REALI;QUANT;MAN;Entreprises;N;O;N;O;0,00;0,00;"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024279;MAYANA KIDS - Parc de jeux intérieur;1;1;84997521400016;MAYANA KIDS;2019/05/15;2019;2021/12/31;2019/05/15;2019;2021/12/31;2020/07/30;2020;2020/07/30;2020;Programmé;Conventionné;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";SPEC_CdP_AG;FEDER;03PR1_FEDER_MY;Nombre de réseaux de recherche et d'innovation créés;REALI;QUANT;MAN;Nombre;N;N;O;O;0,00;0,00;"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024279;MAYANA KIDS - Parc de jeux intérieur;1;1;84997521400016;MAYANA KIDS;2019/05/15;2019;2021/12/31;2019/05/15;2019;2021/12/31;2020/07/30;2020;2020/07/30;2020;Programmé;Conventionné;POFEDERFSEMY1420;AP03;OT03;PI03d;OS03.3;"";"";SPEC_CdP_AG;FEDER;03PR2_FEDER_MY;Nombre d'entreprises coopérant entre elles;REALI;QUANT;MAN;Nombre;N;N;O;O;0,00;0,00;"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024412;Diminution de consommation énergétique machine glaçons;1;1;79479523700021;SARL SMIG CRISTAL;2019/09/01;2019;2020/06/30;;;;2019/11/28;2019;2019/11/28;2019;Programmé;Préparation de la convention;POFEDERFSEMY1420;AP04;OT04;PI04b;OS04.2;"";"";COM_REAL_FEDER;FEDER;CO01_FEDER;Nombre d'entreprises bénéficiant d'un soutien;REALI;QUANT;AUT;Entreprises;N;O;N;O;0,00;"";pas domande;N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024412;Diminution de consommation énergétique machine glaçons;1;1;79479523700021;SARL SMIG CRISTAL;2019/09/01;2019;2020/06/30;;;;2019/11/28;2019;2019/11/28;2019;Programmé;Préparation de la convention;POFEDERFSEMY1420;AP04;OT04;PI04b;OS04.2;"";"";COM_REAL_FEDER;FEDER;CO32_FEDER;Diminution de la consommation annuelle d'énergie primaire des bâtiments publics;REALI;QUANT;MAN;KiloWatt-heure/an (KWh/an) (en énergie primaire);N;N;N;O;73945,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024412;Diminution de consommation énergétique machine glaçons;1;1;79479523700021;SARL SMIG CRISTAL;2019/09/01;2019;2020/06/30;;;;2019/11/28;2019;2019/11/28;2019;Programmé;Préparation de la convention;POFEDERFSEMY1420;AP04;OT04;PI04b;OS04.2;"";"";COM_REAL_FEDER;FEDER;CO34_FEDER;Diminution annuelle estimée des émissions de gaz à effet de serre;REALI;QUANT;MAN;Tonnes équivalent CO2;N;N;N;O;57,68;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024412;Diminution de consommation énergétique machine glaçons;1;1;79479523700021;SARL SMIG CRISTAL;2019/09/01;2019;2020/06/30;;;;2019/11/28;2019;2019/11/28;2019;Programmé;Préparation de la convention;POFEDERFSEMY1420;AP04;OT04;PI04b;OS04.2;"";"";COM_REAL_FEDER;FEDER;CO37_FEDER;Population vivant dans des zones bénéficiant de stratégies de développement urbain intégrées;REALI;QUANT;MAN;Personnes;N;N;N;O;0,00;"";pas domande;N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024412;Diminution de consommation énergétique machine glaçons;1;1;79479523700021;SARL SMIG CRISTAL;2019/09/01;2019;2020/06/30;;;;2019/11/28;2019;2019/11/28;2019;Programmé;Préparation de la convention;POFEDERFSEMY1420;AP04;OT04;PI04b;OS04.2;"";"";SPEC_CdP_AG;FEDER;4PR01_FEDER_MY;Capacités de production et de stockage d'énergies renouvelables;REALI;QUANT;MAN;Kwh;N;N;O;O;0,00;"";pas domande;N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024412;Diminution de consommation énergétique machine glaçons;1;1;79479523700021;SARL SMIG CRISTAL;2019/09/01;2019;2020/06/30;;;;2019/11/28;2019;2019/11/28;2019;Programmé;Préparation de la convention;POFEDERFSEMY1420;AP04;OT04;PI04b;OS04.2;"";"";SPEC_CdP_AG;FEDER;04PR03_FEDER_MY;Longueur totale de ligne de transport en commun améliorée ou créée;REALI;QUANT;MAN;km;N;N;O;O;0,00;"";pas domande;N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024412;Diminution de consommation énergétique machine glaçons;1;1;79479523700021;SARL SMIG CRISTAL;2019/09/01;2019;2020/06/30;;;;2019/11/28;2019;2019/11/28;2019;Programmé;Préparation de la convention;POFEDERFSEMY1420;AP04;OT04;PI04b;OS04.2;"";"";SPEC_CdP_AG;FEDER;4PR04_FEDER_MY;Capacités supplémentaires de personnes transportées entre les deux iles par trajet;REALI;QUANT;MAN;Nombre;N;N;O;O;0,00;"";pas domande;N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024756;Réalisation du réseau de Transport Collectif Urbain de la CADEMA (CARIBUS);1;1;20006045700013;CADEMA;2019/12/02;2019;2022/12/31;;;;2020/10/16;2020;2020/10/16;2020;Programmé;Notification envoyée au porteur;POFEDERFSEMY1420;AP04;OT04;PI04e;OS04.4;"";"";COM_REAL_FEDER;FEDER;CO01_FEDER;Nombre d'entreprises bénéficiant d'un soutien;REALI;QUANT;AUT;Entreprises;N;O;N;O;0,00;"";"";N;N;N;N;;;;;;;;;;;
2021/04/13;PY0024756;Réalisation du réseau de Transport Collectif Urbain de la CADEMA (CARIBUS);1;1;20006045700013;CADEMA;2019/12/02;2019;2022/12/31;;;;2020/10/16;2020;2020/10/16;2020;Programmé;Notification envoyée au porteur;POFEDERFSEMY1420;AP04;OT04;PI04e;OS04.4;"";"";COM_REAL_FEDER;FEDER;CO32_FEDER;Diminution de la consommation annuelle d'énergie primaire des bâtiments publics;REALI;QUANT;MAN;KiloWatt-heure/an (KWh/an) (en énergie primaire);N;N;N;O;0,00;"";"";N;N;N;N;;;;;;;;;;;
